file_name,speaker,phishing_type,text
phishing_1684_en,0,기관사칭형,김정우 일당이 불법으로 만든 통장 때문에 우리가 또 다시 보호조치를 할 수는 없는 거잖아요? 그래서 그 부분에 대해 지금 확인하고 있는 거예요.
phishing_1684_en,1,기관사칭형,우리은행에 계좌가 몇 개나 개설되어 있나요?
phishing_1684_en,0,기관사칭형,"여보세요, 예근 총장입니다."
phishing_1684_en,1,기관사칭형,입출금이 가능한 통장입니다.
phishing_1684_en,1,기관사칭형,"네, 두 개입니다."
phishing_1684_en,1,기관사칭형,"입출금 계좌 두 개고, 네, 그중 두 개는 농협계좌예요."
phishing_1684_en,1,기관사칭형,"농협이 몇 군데 있는 것 같긴 한데, 정확히 어디 있는지는 잘 모르겠어요."
phishing_1684_en,1,기관사칭형,"본인이 만든 통장이긴 한데 실제로는 사용하지 않으면 정지돼도 괜찮지 않나요, 맞죠?"
phishing_1684_en,0,기관사칭형,"네, 하나씩 사겠습니다."
phishing_1684_en,1,기관사칭형,"농협에 계좌가 하나 있는데요. 네, 입출금용으로요. 그렇다면 하나은행은 어떤가요?"
phishing_1684_en,0,기관사칭형,하나은행 고객센터 41번 연결해 드릴게요.
phishing_1684_en,1,기관사칭형,"하나 있긴 한데 쓰지 않아요. 네, 알겠습니다. 이건 지급정지해도 어차피 안 쓰니까 문제 없어요."
phishing_1684_en,0,기관사칭형,"네, 지금 쓰고 계신 통장만 안전하게 보호해 드리면 된다는 말씀이시죠?"
phishing_1684_en,0,기관사칭형,나머지는 불법 행위니까 모두 지급을 중단하고 조사를 하면 되는 거 아니에요? 저희도 그렇게 알고 있습니다.
phishing_1684_en,1,기관사칭형,"네, 우리은행 입출금 통장이 두 개 있다고 하셨죠? 최근에 사용하신 후 남은 잔액이 대략 얼마쯤 되나요?"
phishing_1684_en,0,기관사칭형,그럼 그 통장을 인정해드리면 될까요?
phishing_1684_en,1,기관사칭형,저도 정확히는 모르겠어요.
phishing_1684_en,0,기관사칭형,최근에 사용하신 금액이 통장에 10만원에서 20만원 사이 정도 되시나요?
phishing_1684_en,1,기관사칭형,30만 원에서 20만 원 사이 정도입니다.
phishing_1684_en,1,기관사칭형,20만원 이하 금액 하나 더 있습니다.
phishing_1684_en,1,기관사칭형,전혀 없을 거예요.
phishing_1684_en,1,기관사칭형,이 상품은 없고 농협카드는 있나요?
phishing_1684_en,1,기관사칭형,농협은 운영하지 않을 거예요.
phishing_1684_en,1,기관사칭형,"없어요, 그러면 우리은행 입출금 통장에 20만원도 안 남아 있어요."
phishing_1684_en,0,기관사칭형,"네, 그 계좌만 인정해드리고 나머지는 지급을 멈춰도 괜찮으시죠? 동의하신다면 알겠습니다."
phishing_1684_en,0,기관사칭형,"일단 금융감독원에 신고해보고 거짓 여부를 확인한 다음에 다시 연락드리겠습니다, 선생님."
phishing_1684_en,0,기관사칭형,"네, 선생님, 이게 진짜인지 확인하려면 그 사이트에 직접 들어가 보는 방법밖에 없어요."
phishing_1684_en,1,기관사칭형,"네, 어떻게 도와드릴까요? 이 번호로 전화 주세요."
phishing_1684_en,1,기관사칭형,지금 이 번호 때문에 전국에서 200명 정도가 피해를 입어서 통화 연결이 잘 안 될 수도 있어요.
phishing_1684_en,0,기관사칭형,한 사람이 200명이나 된다고요?
phishing_1684_en,1,기관사칭형,"네, 지금 그렇게 명의로 꽤 많은 통장을 압류했다는 말씀이세요? 그래서 사건이 그렇게 된 거구요?"
phishing_1685_en,1,기관사칭형,"네, 알겠습니다."
phishing_1685_en,0,기관사칭형,"네, 지금 통화 괜찮으세요?"
phishing_1685_en,1,기관사칭형,"네, 어떻게 도와드릴까요?"
phishing_1685_en,0,기관사칭형,이동구 씨를 아시나요?
phishing_1685_en,1,기관사칭형,"네, 이동입니다."
phishing_1685_en,1,기관사칭형,"네, 42세 남성분인데요. 이름은 아마 들어보신 적 없으실 거예요."
phishing_1685_en,1,기관사칭형,네.
phishing_1685_en,0,기관사칭형,지난주 화요일에 저희 사팀에서 이분을 주범으로 하는 금융 사기단을 검거했다는 말씀을 드리려고 한 거예요.
phishing_1685_en,1,기관사칭형,"아현 씨, 잠깐만요. 어디에 뭘 쓰라고 하셨죠?"
phishing_1685_en,0,기관사칭형,서울지방경찰청 진흥범죄수사팀의 장재형 수사관입니다.
phishing_1685_en,1,기관사칭형,네.
phishing_1685_en,1,기관사칭형,네.
phishing_1685_en,0,기관사칭형,"건부 현장에서 복제한 신용카드와 주민등록증, 그리고 대포 통장을 대량으로 압수했는데, 그중에 본인 명의로 된 통장 두 개가 있어서 연락드린 거예요."
phishing_1685_en,1,기관사칭형,잘 안 들려서 무슨 말인지 잘 못 알아들었어.
phishing_1685_en,1,기관사칭형,"네, 안에 없고 밖에 서 있었어요."
phishing_1685_en,1,기관사칭형,"네, 용 씨가 전화를 받을 수 있을까요?"
phishing_1685_en,1,기관사칭형,"네, 말씀해 보세요."
phishing_1685_en,1,기관사칭형,"네, 지금 목소리 들리시나요? 이동구 씨라는 분 알고 계세요?"
phishing_1685_en,0,기관사칭형,"아니, 그건 잘 모르겠어요."
phishing_1685_en,1,기관사칭형,"네, 지금 보내드리겠습니다."
phishing_1685_en,0,기관사칭형,"네, 지난주 화요일에 저희 수사팀에서 이동구라는 인물을 주범으로 하는 금융 사기 조직을 검거했습니다."
phishing_1685_en,0,기관사칭형,"네, 금고 현장에서 대량으로 복제한 신용카드와 위조된 주민등록증을 발견했습니다."
phishing_1685_en,0,기관사칭형,"다 세포 통장을 내세웠는데, 그중에 본인 명의로 된 통장 두 개가 발견돼서 이렇게 전화가 온 거예요."
phishing_1685_en,0,기관사칭형,고객님 명의로 된 통장을 전달해드렸습니다.
phishing_1685_en,0,기관사칭형,"네, 이해가 되셨나요?"
phishing_1685_en,1,기관사칭형,"네, 맞는데요."
phishing_1685_en,0,기관사칭형,최근에 개인 정보가 유출돼서 피해를 입으신 적 있으신가요?
phishing_1685_en,1,기관사칭형,"아니, 그런 건 없는 것 같은데요."
phishing_1685_en,1,기관사칭형,그럼 주민등록증이나 운전면허증을 잃어버린 적은 전혀 없으신 거죠? 네.
phishing_1685_en,1,기관사칭형,네.
phishing_1685_en,0,기관사칭형,혹시 작년 일 기억하시나요? SK에서 개인 신청 정보가 나갔을 때 따로 따로 알려드린 적은 없었어요.
phishing_1685_en,1,기관사칭형,"네, SK 쪽하고는 전혀 신경 쓸 생각 없어요."
phishing_1685_en,0,기관사칭형,지금 어느 통신사 이용하고 계신가요?
phishing_1685_en,1,기관사칭형,지금 바로 말씀드리고 있어요.
phishing_1685_en,1,기관사칭형,"네, 맞습니다."
phishing_1685_en,1,기관사칭형,우와.
phishing_1685_en,0,기관사칭형,KT 사용하고 계세요?
phishing_1685_en,1,기관사칭형,"네, KT입니다."
phishing_1685_en,0,기관사칭형,그럼 전에 SK통신사 이용해 보신 적 있으세요?
phishing_1685_en,1,기관사칭형,"네, SK 쪽에서 거래가 아직 안 들어왔는데 제가 기분 나빠서 그런 걸까요? 네, 들어가셨다고 하시네요."
phishing_1685_en,0,기관사칭형,그럼 이번 사건에 대해서 제가 먼저 간단히 설명해 드릴게요.
phishing_1685_en,0,기관사칭형,"이번 사건은 본인뿐만 아니라 약 300명 정도가 관련된 큰 사건인데, 그중에는 일반분들도 포함돼 있습니다."
phishing_1685_en,0,기관사칭형,"기업인뿐만 아니라 현직 경찰, 카드사와 보험사 직원도 모두 연루된 큰 사건입니다."
phishing_1685_en,0,기관사칭형,제가 기업가인 건가요?
phishing_1685_en,1,기관사칭형,"네, 알겠습니다. 중요한 건 공무원이라면 국가직, 경찰, 은행이나 카드사, 보험사 직원이어야만 한다는 점이에요."
phishing_1685_en,0,기관사칭형,본인 동의도 없이 개인 신장 정보를 이용해서 통장을 만들어서 불법 범죄자들에게 전달하는 경우가 있어요.
phishing_1685_en,1,기관사칭형,"네, 그럼 그럴 수 없죠."
phishing_1685_en,0,기관사칭형,"네, 최근에 불법 거래 사이트나 쇼핑몰에 가입해서 물건을 사거나 거래한 적 있으신가요?"
phishing_1685_en,1,기관사칭형,"아니면 불법이면 아예 거래를 안 하잖아, 다 합법적으로만 한다고 하던데."
phishing_1685_en,0,기관사칭형,"대출을 신청하신 적이 없으시고, 캐피탈이나 대출 회사 쪽과는 관련이 없으시죠?"
phishing_1685_en,1,기관사칭형,"아, 그런 건 전혀 안 해요. 저는 다 정당한 거래만 하니까요."
phishing_1685_en,0,기관사칭형,"네, 신청하실 때 주민등록증이나 등본 사본, 또는 운전면허증 사본을 보내신 적 있으신가요?"
phishing_1685_en,1,기관사칭형,"아니요, 그런 일은 없었던 것 같아요."
phishing_1685_en,1,기관사칭형,그런 적은 없어요.
phishing_1685_en,1,기관사칭형,돈이 어떻게 되는 건지 잘 모르겠어요.
phishing_1685_en,0,기관사칭형,최근에 지인이나 친구에게 신분증이나 은행 카드를 넘겨준 적 있으세요?
phishing_1685_en,1,기관사칭형,그런 적 전혀 없어요.
phishing_1685_en,1,기관사칭형,그런 문제 전혀 없으십니다.
phishing_1685_en,1,기관사칭형,"네, 통장에 돈이 입금되는 건가요?"
phishing_1685_en,0,기관사칭형,"네, 저희가 현장에서 직접 찾은 통장이 농협 통장하고 하나은행 통장입니다."
phishing_1685_en,0,기관사칭형,"네, 농협하고 하나은행 계좌입니다."
phishing_1685_en,0,기관사칭형,그럼 내가 농협 통장으로 그 돈이 들어가 있는 거야?
phishing_1685_en,0,기관사칭형,현재 사용 중인 농협 통장이 있으신가요? 농협 통장을 만드신 지는 얼마나 되셨나요?
phishing_1685_en,1,기관사칭형,"조금 오래됐긴 한데 농협에서 꽤 잘 알려진 분인데, 그 농협 거래는 어떻게 되세요?"
phishing_1685_en,0,기관사칭형,여러 거래를 자주 하시는 분이신가요?
phishing_1685_en,1,기관사칭형,"네, 제가 바로 그 사람입니다."
phishing_1685_en,1,기관사칭형,"그건 아닌 것 같고, 이 부분은 제가 확인해봤어요."
phishing_1685_en,1,기관사칭형,고객님께서 농협 통장을 마포에서 작년 5월 12일에 만드신 걸로 확인됐습니다.
phishing_1685_en,1,기관사칭형,마포 쪽에 자주 가니까.
phishing_1685_en,0,기관사칭형,조사를 해보니 생활이 어려워서 통장 하나당 80에서 90만 원 정도 받고 파는 분들도 계시더라고요.
phishing_1685_en,1,기관사칭형,"아, 글쎄요, 통장에 한 10억 조금 넘게 있어서 그럴 수도 있겠네요."
phishing_1685_en,1,기관사칭형,"네, 그래요? 식사는 하셨는지 궁금해서요."
phishing_1685_en,1,기관사칭형,"아니요, 지금은 아침도 점심도 아닌데 50만 원을 요구합니다."
phishing_1685_en,0,기관사칭형,통장에 진짜 10억 원이 있나요?
phishing_1685_en,1,기관사칭형,"그래, 근데 그렇다니까."
phishing_1685_en,1,기관사칭형,왜 그러세요?
phishing_1686_en,0,기관사칭형,"여보세요, 내일 시간 괜찮으세요? 혹시 40대 남성 김영국 씨 아시나요?"
phishing_1686_en,1,기관사칭형,"아니요, 전혀 모르는 사람인데요. 네, 저희가 지금..."
phishing_1686_en,0,기관사칭형,"김영국씨를 중심으로 신분 도용과 불법 거래를 벌이던 조직을 검거하는 과정에서 많은 신용카드와 대포통장, 신분증, 보안카드 등이 압수됐습니다."
phishing_1686_en,0,기관사칭형,"네, 증거 확인 과정에서 명의가 있는 농협과 국민은행 통장 두 개가 압수되었어요."
phishing_1686_en,0,기관사칭형,"네, 조사 결과 확인해보니 고객님 명의로 개설된 통장이 맞습니다. 네."
phishing_1686_en,0,기관사칭형,압수된 본인 명의의 대포 통장이 범죄에 사용되면서 피해자들이 많이 생겼습니다.
phishing_1686_en,0,기관사칭형,"네, 지금까지 열한 분이 지프로 고소고발을 신청하셨어요."
phishing_1686_en,0,기관사칭형,"네, 지금 이 부분에 대해서는 피해자 입장에서 절차를 진행해야 고소나 고발이 가능하십니다."
phishing_1686_en,0,기관사칭형,"네, 사건 내용을 잘 파악하신 거죠? 네, 완전히 이해했습니다. 네, 맞아요."
phishing_1686_en,0,기관사칭형,지금까지 김영국 일당과 주고받은 문자나 통화 기록이 하나도 없으신 걸로 확인됩니다.
phishing_1686_en,0,기관사칭형,첫 번째 조사는 녹음된 대화 내용을 바탕으로 진행됩니다.
phishing_1686_en,0,기관사칭형,"네, 피해자 확인 절차를 거쳐서 김영국 씨와 전혀 관련이 없다는 증거를 녹음으로 남기시면 됩니다."
phishing_1686_en,0,기관사칭형,"네, 이 녹취는 본인 대신 1차 공판 때 증거로 사용할 예정이고, 지금 녹취조사가 진행 중입니다."
phishing_1686_en,0,기관사칭형,"주변 소음이 너무 크거나 다른 사람이 당신 목소리보다 크게 들리면, 이 음성은 법정에서 증거로 인정받지 못할 수 있어요."
phishing_1686_en,1,기관사칭형,"안녕하세요, 먼저 신분 확인 말씀드리고 통화 내용을 녹음하겠습니다. 지금 어디에서 전화 받고 계신가요? 직장인데요, 네, 직장 맞습니다."
phishing_1686_en,0,기관사칭형,"조용한 곳으로 가서 전화 받아주시고, 대답은 좀 더 크게 해주세요. 목소리가 전혀 안 들려서요."
phishing_1687_en,1,기관사칭형,혹시 김호철 씨라고 이번에 아는 분 맞으세요?
phishing_1687_en,1,기관사칭형,아뇨.
phishing_1687_en,1,기관사칭형,"네, 저는 정확하게 출신입니다. 40살 남성인데 혹시 탈모 있으신가요? 아뇨, 없습니다."
phishing_1687_en,0,기관사칭형,저희 검찰에서 최근 기모철 일당의 금융범죄 조직을 단속했거든요.
phishing_1687_en,0,기관사칭형,"현장에서 보안카드랑 대포통장, 신용카드가 많이 나왔는데, 그중에 농협은행하고 하나은행 명의로 된 통장도 있어서 저희가 연락을 드리게 됐습니다."
phishing_1687_en,1,기관사칭형,"네, 혹시 이 두 계좌를 만드신 적 있으신가요?"
phishing_1687_en,1,기관사칭형,농협은 있는데 하나은행은 없는 것 같아요.
phishing_1687_en,1,기관사칭형,지금 회사에 일하고 계신가요?
phishing_1687_en,0,기관사칭형,"네, 우선 몇 가지 확인하려고 전화드렸는데, 통장을 다른 사람한테 넘기신 게 맞나요?"
phishing_1687_en,0,기관사칭형,금전적 피해를 보셨거나 개인정보가 유출되어 문제가 생기신 건지 확인하려고 연락드렸습니다.
phishing_1687_en,0,기관사칭형,"지금 가전에서 녹음 중이라서 그런데, 혹시 지금 회사에 계시면 잠깐 휴게실 가서 물도 마시고 펜도 챙겨서 통화 좀 할 수 있을까요?"
phishing_1687_en,1,기관사칭형,통화하실 수 있으세요?
phishing_1687_en,1,기관사칭형,"네, 지금 옆에서 주변 소리가 좀 크게 들려서요, 잠깐만요, 일단 메모할게요."
phishing_1687_en,0,기관사칭형,"안녕하세요, 여기는 서울 중앙지검 첨단범죄수사 1팀 이정필 수사관입니다."
phishing_1687_en,1,기관사칭형,"네, 일단은 현재 농협은행 두 계좌만 이용 중이시라고 했는데, 김호철 씨가 이 사건의 주요 인물로 농협에서 부서장으로 오랫동안 근무한 사람입니다."
phishing_1687_en,0,기관사칭형,"네, 다른 공범들도 대부분 대부업이나 금융 분야에서 오랫동안 일해 온 사람들이에요."
phishing_1687_en,1,기관사칭형,"네, 그래서 지금은 농협을 이용하고 계시잖아요."
phishing_1687_en,0,기관사칭형,"네, 그래서 이런 피해를 겪으신 분들이 좀 계세요."
phishing_1687_en,1,기관사칭형,"요즘 2, 3년 정도 사이에 신분증이나 운전면허증을 잃어버린 적 있으세요?"
phishing_1687_en,1,기관사칭형,"알겠어, 좋아."
phishing_1687_en,1,기관사칭형,아예 없으신가요?
phishing_1687_en,0,기관사칭형,일단 저희뿐만 아니라 전국적으로도 거의 200명 정도 됩니다.
phishing_1687_en,0,기관사칭형,이 사건에 관련되어 있어서 저희 검찰에서 일차적으로 조사를 진행하며 혐의가 있는지 없는지 구분하고 있습니다.
phishing_1687_en,1,기관사칭형,"네, 확인 차 연락을 드리긴 했는데 김현민 씨 통화 기록 같은 걸 좀 살펴봐야 할 것 같아요."
phishing_1687_en,0,기관사칭형,"발신 위치를 확인해 본 결과, 두 개의 계좌가 관련되어 있는 것으로 나왔습니다."
phishing_1687_en,0,기관사칭형,"현재 확인된 내용 외에는 특별한 의심 사항이 없어서 전화로 연락을 드린 건데, 이해되시죠?"
phishing_1687_en,1,기관사칭형,"네, 일단 올해 2월 11일이 맞아요. 혹시 경기도 광명시 어느 쪽인지 알고 계세요?"
phishing_1687_en,1,기관사칭형,"응, 잘 알긴 하는데 실제로 간 적은 없어요."
phishing_1687_en,0,기관사칭형,저희가 2월 11일에 확인해 보니 경기도 광명시 철산동 지점에서 계좌가 새로 만들어진 게 확인됐어요.
phishing_1687_en,1,기관사칭형,"네, 날짜가 수요일인데 그날도 회사에 계셨나요? 혹시 출근 기록 같은 거 확인 가능하세요?"
phishing_1687_en,1,기관사칭형,회사에서 증거 자료 같은 거 받을 수 있을까요?
phishing_1687_en,0,기관사칭형,그런 건 나중에 말씀하시면 보내드릴 수 있어요.
phishing_1687_en,0,기관사칭형,"네, 일단 이 사건 현장에서 나온 불법 통장이라서 저희가 발견하자마자 모두 동결해 놓은 상태입니다."
phishing_1687_en,0,기관사칭형,동결처리가 무슨 뜻인지 아세요?
phishing_1687_en,1,기관사칭형,그게 정확히 무슨 뜻인가요?
phishing_1687_en,0,기관사칭형,우선 이 두 계좌에 대해서는 영구적으로 지급 정지를 해 놓은 상태입니다.
phishing_1687_en,0,기관사칭형,"가장 중요한 건 이 두 계좌가 발견됐을 때, 농협엔 3,800만 원, 하나은행엔 790만 원의 불법 자금이 들어 있었다는 점이에요."
phishing_1687_en,0,기관사칭형,"지금 국가에서 이미 압류 조치를 해둔 상태이고, 이 돈과 관련해서 피해자들이 있다는 뜻입니다."
phishing_1687_en,1,기관사칭형,"네, 우선 고객님께서 이 계좌를 도용당하신 후에 타인에게 넘기신 상황입니다."
phishing_1687_en,0,기관사칭형,본인 명의로 된 계좌라서 지금 본인을 대상으로 고소가 진행 중이라 급히 연락드린 겁니다.
phishing_1687_en,1,기관사칭형,"네, 이해하셨죠? 우선 잠시만요. 이 씨 성함으로 되어 있는데, 가해자나 피해자가 아니시고 조사자 신분이세요."
phishing_1687_en,0,기관사칭형,"네, 일단 직장 다니신다고 하셔서 지금으로선 특별히 의심스러운 점은 없는 것 같아요."
phishing_1687_en,0,기관사칭형,"맞아요, 직장 다니는 분들은 대부분 수입이 안정적인데, 남한테 통장 팔고 그런 일은 하지 않잖아요."
phishing_1687_en,0,기관사칭형,"네, 나이가 젊으시니까 우선은 출두하라는 명령은 하지 않겠습니다."
phishing_1687_en,0,기관사칭형,"""전화로 조금만 협조해 주시면 감사하겠습니다."""
phishing_1687_en,1,기관사칭형,"네, 지금 말씀하신 대로 이 두 계좌에 대해서는 전혀 모른다고 하셨죠? 그게 사실 맞나요?"
phishing_1687_en,1,기관사칭형,"네, 아까도 말씀드렸지만 옆에서 소음이 너무 심하면 이건 증거로 쓸 수가 없어요."
phishing_1687_en,0,기관사칭형,"네, 판사님께서 직접 확인하실 거예요."
phishing_1687_en,0,기관사칭형,"우선 이 두 계좌는 빼고, 직접 은행들에 가서 개설하신 계좌나 주로 사용하시는 금융기관들이 어디가 있나요?"
phishing_1687_en,1,기관사칭형,거기 밖에 없어요.
phishing_1687_en,1,기관사칭형,"잠깐만요, 제가 좀 정보를 적어야 해서요."
phishing_1687_en,0,기관사칭형,"만약 지금 피해를 입으신 상태라면, 저희가 먼저 금융감독원에 연락해서 지금 사용 중인 은행 관련 자료를 요청해서 조사를 진행해드리겠습니다."
phishing_1687_en,0,기관사칭형,"네, 지금 확인된 농협과 하나은행 계좌는 모두 법인 명의로 개설된 걸로 나오고 있어요."
phishing_1687_en,1,기관사칭형,"네, 이건 개인 이름으로 된 거죠."
phishing_1687_en,0,기관사칭형,누구 이름으로 되어 있어?
phishing_1687_en,1,기관사칭형,"네, 지금 저희가 자료 요청할 때 추가로 다른 계좌들이 나오면, 동결 조치해도 문제가 없으세요."
phishing_1687_en,1,기관사칭형,"네, 알겠습니다."
phishing_1687_en,0,기관사칭형,"네, 지금 농협에 계좌 하나 갖고 계신가요?"
phishing_1687_en,1,기관사칭형,"네, 다른 건 전혀 하지 마시고요, 혹시 주택청약이나 예금, 적금 같은 금융 상품은 이용하고 계신가요?"
phishing_1687_en,1,기관사칭형,"아니요, 전혀 그렇게 하지 않고 계세요. 우선 다른 계좌들과 관련된 부분은 정확히 확인하셔야 합니다."
phishing_1687_en,0,기관사칭형,"저희가 확인해봤는데 다른 계좌가 추가로 나온다면, 아까 말씀드린 것처럼 모르시는 사이에 계좌 두 개가 개설된 걸로 보고 저희가 하나로 처리해서 일단 공결 처리를 해드리겠습니다."
phishing_1687_en,1,기관사칭형,"네, 농협에서 마지막 거래를 대략 언제쯤 하셨나요?"
phishing_1687_en,1,기관사칭형,계속 진행하고 있어요.
phishing_1687_en,0,기관사칭형,마지막으로 거래하신 날짜가 언제인지 다시 한 번 알려주시겠어요?
phishing_1687_en,1,기관사칭형,"네, 혹시 체크카드로 오늘 결제하신 내역 같은 거 있나 확인해 보셨나요?"
phishing_1687_en,1,기관사칭형,어제도 이미 썼어요.
phishing_1687_en,1,기관사칭형,"어제 이야기하셨죠? 일단 직장인 맞으시고, 이게 회사 통장 맞으신 거죠?"
phishing_1687_en,1,기관사칭형,"네, 일단 어제 사용하신 기록이 있는데, 혹시 어떤 지점에서 이용하셨는지 기억나시나요?"
phishing_1687_en,1,기관사칭형,"어느 지점에서 계좌를 만들었고, 군대 있을 때 한 일이에요."
phishing_1687_en,1,기관사칭형,군인일 때는 나라 사랑카드도 받지 못했어요.
phishing_1687_en,1,기관사칭형,나라 사랑카드는 전부 취소하셨죠?
phishing_1687_en,0,기관사칭형,"고객님께서 해지하셨고, 농협 계좌가 강원도 고성 쪽으로 개설되어 있을 거예요."
phishing_1687_en,1,기관사칭형,강원도 고성 지점이 맞으시죠?
phishing_1687_en,0,기관사칭형,"네, 오성지점에서 발급받으신 거 맞으시죠? 지금부터 잔액이나 불법 자금 여부를 확인해 보겠습니다."
phishing_1687_en,0,기관사칭형,"일단 처음에 피해를 입으셨기 때문에, 이후에 더 큰 피해가 발생할 가능성이 꼭 있습니다."
phishing_1687_en,1,기관사칭형,"네, 그런 상황이라서 또 다른 계좌가 생길 수도 있을 것 같아요."
phishing_1687_en,0,기관사칭형,"대략 어느 정도 잔액이 남아 있어야 할 것 같은데, 고객님 계좌가 맞는지 저희가 확인 좀 해드릴게요."
phishing_1687_en,0,기관사칭형,"네, 여기 계좌에 대략 얼마 정도의 잔액이 있는지 알 수 있어요."
phishing_1687_en,0,기관사칭형,"정확하지 않아도 괜찮은데, 지금 말씀하신 거처럼 1000만원이나 500만원 같은 큰 금액이 발견되면 바로 동결시켜야 한다는 점 꼭 기억하세요."
phishing_1687_en,0,기관사칭형,"일단 사건번호 하나 알려드릴게요. 준비되셨나요? 네, 2015년도 조사 건이고요."
phishing_1687_en,0,기관사칭형,"네, 0668 건에 관한 내용입니다. 추가로 필요한 자료가 있으면 저희가 연락드리겠습니다."
phishing_1687_en,0,기관사칭형,"검사님께서 전화를 받으시면 사건 번호랑 성함 말씀해 주시면 됩니다. 네, 알겠습니다."
phishing_1687_en,0,기관사칭형,"일단 이건 개인 사건 번호이니까 사건 내용을 확인할 수 있어요. 분실하지 않도록 조심하세요. 네, 알겠습니다."
phishing_1687_en,1,기관사칭형,"네, 조사해 주셔서 정말 감사합니다."
phishing_1688_en,1,기관사칭형,이거 완전 엉망이 됐어.
phishing_1688_en,1,기관사칭형,"네, 맞습니다."
phishing_1688_en,1,기관사칭형,그 사람이 그렇게 말했던 거예요.
phishing_1688_en,0,기관사칭형,"네, 우선 본인께서 이 두 계좌에 대해 알고 계신지 확인하려고 전화드렸습니다."
phishing_1688_en,1,기관사칭형,"네, 알겠습니다."
phishing_1688_en,1,기관사칭형,본인이 아시는 내용이 있으신가요? 무슨 말씀이신가요? 본인이 아시는 내용이 있으시냐고요? 전혀 모르시는 건가요?
phishing_1688_en,0,기관사칭형,"네, 최근 2~3년 사이에 본인 신분을 증명할 수 있는 신분증이나 운전면허증 같은 중요한 개인정보가 담긴 물건을 잃어버리거나 도난당한 적 있으신가요?"
phishing_1688_en,1,기관사칭형,"아니요, 전혀 그런 거 없고요. 네, 일단 알겠습니다."
phishing_1688_en,0,기관사칭형,오늘 연락드린 건 고객님께서 직접 이 두 계좌를 만드신 게 맞는지 확인하려고 해서입니다.
phishing_1688_en,1,기관사칭형,"네, 알겠습니다."
phishing_1688_en,0,기관사칭형,똑같아.
phishing_1688_en,1,기관사칭형,그럴 때가 있죠.
phishing_1688_en,0,기관사칭형,"네, 맞아요."
phishing_1688_en,1,기관사칭형,'하하.'
phishing_1688_en,0,기관사칭형,그 명의가 어디로 사라진 건 아니잖아요.
phishing_1688_en,1,기관사칭형,"그러니까요, 잘 들어보세요. 제가 말하는 도중에 자꾸 끊으시는데요, 지금 피해자분들이 이미 생겼을 수도 있잖아요?"
phishing_1688_en,0,기관사칭형,"네, 그럼 이제 피해자분들이 어떻게 하실 생각이세요? 고소하실 건가요?"
phishing_1688_en,1,기관사칭형,"네, 그러니까 지금 본인에게 고소장을 접수했다는 말씀이신 거죠?"
phishing_1688_en,1,기관사칭형,저를 말씀하시는 건가요?
phishing_1688_en,1,기관사칭형,"네, 그래서 고객님 확인차 전화 드렸습니다."
phishing_1688_en,0,기관사칭형,"먼저 전화로 본인 확인을 했는데, 저희 쪽에서는 더 이상 협의할 부분이 없어서 이렇게 연락드렸습니다."
phishing_1688_en,0,기관사칭형,"잘 이해하셨나요? 네, 그러면 저희 쪽에서 한 번 더 조사를 진행해서 본인이 피해자라는 사실을 입증하셔야 고소 취하 같은 절차를 진행할 수 있습니다."
phishing_1688_en,0,기관사칭형,추후에 문제가 생기면 저희가 바로 조치해드릴 테니까 걱정하지 마세요.
phishing_1688_en,1,기관사칭형,"네, 이해하셨나요? 그러면 지금 농협이나 하나은행 계좌를 사용하고 계신가요?"
phishing_1688_en,0,기관사칭형,아니에요.
phishing_1688_en,1,기관사칭형,"아니, 사용하지 마세요. 네, 그렇게 하세요."
phishing_1688_en,1,기관사칭형,"그럼 이 두 개 통장은 빼고, 본인이 직접 은행에 가서 만든 계좌가 또 있으세요?"
phishing_1688_en,1,기관사칭형,오늘이 금요일 맞죠?
phishing_1688_en,0,기관사칭형,국민은행 계좌 한 개만 가지고 계신가요? 그리고 몇 개의 계좌를 사용하시면서 각각 어떤 목적으로 쓰고 계신지 말씀해 주실 수 있나요?
phishing_1688_en,1,기관사칭형,"네, 금영입니다."
phishing_1688_en,0,기관사칭형,"네, 입출금 방식으로 하시면 되고요, 고객님께서 국민은행 계좌 한 개를 말씀해주셨죠?"
phishing_1688_en,0,기관사칭형,"네, 그리고 제2금융권이나 적금, 청약, 예금 같은 다른 금융상품이 발견되면 전부 동결 처리가 될 겁니다."
phishing_1688_en,0,기관사칭형,"네, 이해하셨죠? 네, 그렇게 하시고요."
phishing_1688_en,0,기관사칭형,"일단 고객님께서는 제가 마지막으로 금액 확인을 진행해야 하는데, 지금 이 확인이 필요한 이유를 설명드리겠습니다."
phishing_1688_en,0,기관사칭형,"고객님께서 저희에게 500만 원 정도 있다고 말씀하셨는데, 저희가 확인해 보니 1000만 원에서 2000만 원 이상이 입금되어 있으면 그 계좌는 고객님 것이라고 보기 어렵습니다."
phishing_1688_en,0,기관사칭형,"네, 그래서 지금 불법 자금이 들어왔는지 확인하려고 진술을 받는 겁니다."
phishing_1688_en,0,기관사칭형,"네, 알겠습니다. 그러면 국민은행 계좌에서 마지막으로 사용하신 금액과 확인하신 잔액이 어느 정도 되어야 저희가 확인할 수 있을까요?"
phishing_1688_en,1,기관사칭형,지금 금 시세가 얼마인지 알려주실 수 있나요? 예금은 한 10만 원쯤 있는 것 같아요.
